Point Cloud Visibility
43
Visibility for camera video5771447340057498062_frame00000.jpg
726 582.128 1157
732 84.2033 863.647
734 84.872 1163.58
740 226.903 966.498
741 320.997 610.279
743 324.249 710.562
747 476.705 606.776
748 512.169 522.956
752 637.715 254.803
758 692.178 212.166
780 31.8739 859.068
781 129.316 1155.51
783 174.383 631.412
785 192.173 721.378
787 368.939 963.48
789 378.138 522.951
790 482.659 974.387
791 427.52 250.98
797 693.141 719.859
800 637.715 254.803
835 363.347 705.951
1440 679.859 541.449
1457 452.978 267.723
1458 619.88 251.053
1461 540.863 725.082
1468 693.141 719.859
1474 650.282 525.548
1476 665.492 540.842
1478 693.281 540.299
1481 658.92 394.138
1486 209.087 555.045
1487 656.016 1238.51
1488 492.126 981.156
1489 682.929 1256.97
1490 648.783 1225.39
1491 617.57 1109.87
1492 609.033 1165.16
1493 207.901 443.892
1494 617.657 1168.08
1496 357.142 516.618
1497 648.578 501.215
1498 442.599 96.8585
1500 139.337 635.969
1501 158.281 623.1
1502 173.073 596.992
1503 240.859 858.68
1504 289.017 976.568
1505 194.721 620.74
1506 287.711 843.089
1507 258.936 737.964
1509 302.463 863.722
1510 254.094 596.043
1511 249.41 549.87
1512 298.07 636.674
1513 280.747 478.178
1514 363.416 729.692
1515 380.163 764.425
1516 310.358 475.835
1517 357.142 516.618
1518 386.48 637.74
1519 351.134 399.172
1520 13.1236 843.668
1521 45.8093 556.433
1522 70.1011 643.852
1523 70.2722 864.276
1524 79.2061 646.294
1525 79.8839 850.261
1526 81.9556 620.227
1527 88.2937 726.843
1528 91.1347 1139.74
1529 99.1957 691.948
1530 99.6019 603.784
1531 100.159 640.552
1532 105.43 630.308
1533 109.016 478.717
1534 123.259 548.883
1535 126.416 619.266
1536 131.334 555.571
1537 132.224 598.792
1538 181.57 536.394
1539 194.262 67.7078
1540 285.436 453.063
1541 288.544 437.436
1542 291.874 11.9055
Visibility for camera video5771447340057498062_frame00023.jpg
120
225 69.2998 349.945
233 55.0763 428.843
399 518.048 270.977
401 516.189 80.9657
426 221.056 764.921
493 7.89437 370.16
514 88.3368 742.479
515 88.3368 742.479
524 367.466 527.863
530 187.75 1001.19
532 220.663 1003.54
533 384.603 754.353
534 344 875.19
610 150.188 1007.6
615 190.305 1213.83
617 237.178 1211.56
620 365.957 1004.09
623 632.789 343.755
651 285.62 101.308
654 96.5138 758.835
655 96.5138 758.835
658 125.862 1177.86
661 330.016 1201.95
666 657.399 88.1441
667 522.592 1189.03
673 593.479 1173.77
675 641.816 1163.12
688 88.0427 306.868
691 47.1279 1048.89
694 128.92 864.885
697 375.126 1023.37
698 424.258 472.822
701 471.491 538.655
702 489.515 1008.53
707 612.724 1167.49
708 630.574 1161.24
709 648.062 118.579
711 689.424 1157.61
729 113.855 880.216
730 286.304 644.988
732 428.63 874.749
733 413.784 743.594
734 528.645 1174.82
739 503.254 474.13
740 616.169 971.336
741 598.193 612.765
743 632.798 712.442
779 351.94 845.949
780 375.985 872.271
783 452.253 638.618
789 627.17 523.568
791 501.022 253.019
792 510.36 261.715
835 669.827 706.55
1486 458.198 560.691
1493 436.655 450.661
1495 599.939 614.241
1496 607.519 517.827
1499 248.985 344.882
1500 415.653 645.43
1502 451.268 605.274
1503 584.393 863.052
1504 677.686 978.434
1505 470.899 627.375
1506 633.026 845.677
1507 565.391 742.531
1508 468.232 535.461
1509 648.966 866.097
1510 532.049 600.817
1511 497.205 554.757
1512 573.479 639.768
1513 507.733 482.875
1514 669.656 730.708
1515 703.831 763.867
1516 537.603 480.134
1517 607.519 517.827
1518 661.159 637.61
1519 558.125 401.58
1520 358.61 857.157
1521 296.025 568.857
1522 347.412 655.128
1523 414.331 875.631
1524 355.538 656.714
1525 425.649 862.14
1526 360.805 630.716
1527 396.867 736.825
1528 537.842 1149.8
1529 410.383 701.662
1530 379.156 614.335
1531 377.145 650.292
1532 382.875 640.871
1533 335.739 488.882
1534 372.581 558.53
1535 403.494 628.5
1536 380.89 564.12
1537 410.728 607.44
1538 432.276 543.995
1540 512.7 457.062
1541 516.18 441.296
1542 376.857 16.7928
1543 24.9593 771.869
1544 27.2776 789.523
1545 60.1811 900.863
1546 61.8389 425.739
1547 75.0176 432.272
1548 80.2864 495.734
1549 88.9044 431.17
1550 100.96 383.487
1551 104.208 435.229
1552 105.095 421.659
1553 120.658 441.251
1554 127.788 555.335
1555 129.794 645.332
1556 143.916 573.36
1557 146.853 503.549
1558 149.344 670.17
1559 159.509 617.982
1560 188.44 621.587
1561 189.431 486.939
1562 206.076 464.146
Visibility for camera video5771447340057498062_frame00024.jpg
129
212 90.3989 424.624
216 130.584 388.986
223 36.2572 646.765
231 19.7572 761.638
233 227.791 409.478
235 149.534 547.836
241 26.4904 865.653
259 259.254 601.592
269 38.8811 1165.31
386 40.1944 759.055
394 255.341 545.204
398 53.9908 1031.34
399 560.939 264.947
400 560.49 79.2777
401 560.49 79.2777
407 261.757 828.688
412 278.846 1003.48
426 474.695 722.094
491 60.93 555.918
500 28.243 1179.05
502 268.056 633.258
504 142.486 990.38
505 88.2913 1181.36
511 280.597 834.345
513 306.505 823.829
530 514.166 939.875
532 548.016 940.048
533 629.335 708.205
534 622.295 819.082
576 19.715 487.61
598 180.857 1165.16
600 304.993 852.449
610 480.018 947.432
612 627.773 426.204
615 560.226 1136.74
617 604.14 1133.34
620 680.716 937.205
639 7.50404 72.5849
642 64.191 36.7374
644 86.9378 184.446
646 61.1537 1211.23
651 336.087 97.6728
658 505.33 1105.67
684 47.7739 888.301
686 68.2183 449.323
688 151.39 300.219
691 379.06 992.668
692 382.886 970.188
694 422.705 815.992
695 399.767 605.376
697 687.558 955.258
698 600.425 444.95
701 664.009 504.777
729 404.929 831.373
730 509.519 607.059
779 632.211 791.145
780 651.588 816.904
783 667.341 598.747
792 553.514 255.378
1493 612.356 422.959
1499 401.548 326.04
1501 651.461 592.311
1505 685.52 588.139
1508 661.961 501.849
1513 677.41 453.463
1520 636.526 802.368
1521 497.362 537.819
1522 568.642 616.674
1523 686.759 819.279
1524 576.195 618.851
1525 698.245 804.91
1526 582.237 592.091
1527 641.339 691.222
1529 656.291 656.133
1530 600.26 576.412
1531 595.71 611.853
1532 601.79 601.65
1533 516.375 461.401
1534 570.617 525.707
1535 623.137 588.505
1536 577.953 531.011
1537 630.884 569.057
1538 627.389 510.527
1539 321.829 71.3449
1540 684.007 427.985
1541 687.95 413.225
1543 288.151 733.735
1544 290.543 750.115
1545 353.871 853.836
1546 234.809 405.927
1547 247.726 412.796
1549 260.853 412.538
1553 291.02 420.054
1554 338.389 527.022
1555 362.284 610.862
1556 353.367 545.107
1557 333.944 479.024
1558 380.013 635.375
1559 393.316 584.794
1560 418.077 586.78
1561 376.833 461.87
1562 392.762 439.191
1563 6.00802 485.66
1564 6.5086 340.136
1565 19.6567 213.023
1566 28.7596 574.354
1567 29.1651 631.611
1568 31.7544 501.679
1569 35.3468 659.94
1570 40.4006 91.8357
1571 46.7234 859.583
1572 52.91 1193.5
1573 58.4608 616.107
1574 59.5381 162.757
1575 65.7964 855.902
1576 81.0101 627.987
1577 144.883 629.297
1578 154.492 339.184
1579 157.34 479.878
1580 159.934 556.408
1581 166.086 634.758
1582 179.987 545.804
1583 200.762 516.957
1584 218.445 550.447
1585 225.964 746.314
1586 233.169 544.954
1587 254.037 348.07
1588 290.008 407.98
1589 557.295 106.544
Visibility for camera video5771447340057498062_frame00025.jpg
168
176 46.256 752.609
179 56.8241 719.299
181 174.067 476.865
185 75.3921 733.931
188 202.841 391.475
189 181.112 461.15
190 236.033 316.435
191 130.435 621.976
193 101.534 744.804
201 287.565 405.621
202 166.491 716.478
203 7.09863 1208.45
204 77.0912 1024.28
205 11.2149 1193.97
206 147.484 870.24
208 38.4931 1186.39
209 115.741 992.738
210 170.534 840.163
211 170.534 840.163
212 335.261 411.362
214 83.2375 1201.54
215 80.2871 1142.76
223 344.37 618.328
224 344.37 618.328
225 449.928 326.396
229 463.914 326.17
230 310.598 851.899
235 427.881 526.616
236 427.881 526.616
237 293.659 953.295
241 394.098 820.139
248 322.863 1128.89
256 433.547 946.669
258 386.294 1156.46
259 553.667 575.869
261 407.283 1158.22
265 535.428 779.374
269 488.715 1093.84
271 498.835 1114.52
279 603.767 1116.06
358 15.1422 851.317
367 24.9168 1212.11
368 30.4876 1196.85
374 134.76 1128.52
376 264.011 840.005
380 230.777 1149.89
391 371.529 981.502
394 525.058 523.907
398 452.945 974.436
399 667.243 271.413
407 610.762 786.381
412 657.776 948.431
448 19.8884 57.8711
468 195.543 170.033
475 103.278 859.552
477 72.096 1171.34
482 209.502 637.356
484 254.742 366.813
486 181.75 844.196
491 345.69 533.576
500 478.1 1107.2
502 556.793 606.823
503 542.745 795.813
504 536.473 934.782
505 532.144 1109.95
509 673.411 90.0003
511 626.394 792.407
513 651.827 780.932
514 661.61 671.786
515 661.61 671.786
551 13.4821 276.002
552 13.4821 276.002
558 65.3091 211.968
559 73.7327 247.022
573 217.775 408.684
576 285.838 469.86
581 331.281 702.591
600 648.635 809.521
601 603.999 245.366
604 684.444 801.83
631 127.043 1172.85
633 45.7772 82.6462
634 125.097 693.717
635 123.108 452.488
641 273.751 544.566
642 198.57 41.6532
643 347.633 972.657
646 501.791 1139.44
647 521.3 1119.06
654 666.815 687.746
655 666.815 687.746
684 410.025 842.668
686 332.837 433.331
695 682.551 580.636
1542 562.458 24.7737
1543 601.989 700.227
1544 603.862 715.92
1545 692.342 812.299
1546 471.246 393.989
1547 482.761 399.865
1548 521.047 456.145
1549 496.544 399.023
1550 476.336 357.167
1551 509.823 403.59
1552 511.476 389.645
1554 603.982 506.613
1555 647.721 586.461
1556 617.777 526.047
1557 579.183 462.746
1558 662.273 609.204
1559 678.993 559.991
1560 702.157 562.202
1561 620.7 446.884
1562 638.421 425.098
1563 273.78 467.932
1564 241.043 330.703
1565 157.819 214.531
1567 339.696 603.076
1568 297.028 483.892
1569 341.294 629.64
1572 498.486 1121.44
1573 365.957 588.745
1574 227.719 163.386
1575 429.918 810.737
1576 385.365 600.373
1579 413.885 463.06
1580 435.843 534.998
1581 463.452 607.117
1584 489.838 529.157
1585 543.529 711.517
1587 473.319 339.927
1588 523.382 397.699
1589 667.335 115.3
1590 23.3742 759.349
1591 48.9357 1216.62
1592 52.8294 291.017
1593 54.1621 1252.19
1594 58.2012 284.153
1595 60.4757 884.874
1596 65.2849 854.474
1597 68.3424 247.382
1598 72.5801 883.201
1599 81.7717 990.723
1600 97.5503 673.999
1601 117.843 740.032
1602 122.979 246.462
1603 134.845 652.107
1604 149.115 1109.3
1605 151.521 1017.21
1606 176.693 1026.48
1607 207.136 1162.17
1608 216.9 1158.52
1609 223.935 862.344
1610 228.998 981.258
1611 235.314 1015.82
1612 244.382 549.686
1613 252.256 840.57
1614 256.567 1188.61
1615 264.647 1130.27
1616 273.751 544.566
1617 300.075 784.09
1618 303.744 1221.98
1619 316.144 828.197
1620 320.862 996.046
1621 321.016 1102.36
1622 322.396 731.153
1623 522.426 10.1065
1624 560.961 615.82
Visibility for camera video5771447340057498062_frame00026.jpg
166
130 32.2604 1219.42
157 74.9636 1100.16
161 159.399 1192.26
163 188.29 1195.6
164 214.615 1008.35
170 259.42 677.061
172 218.907 1197.65
175 294.618 830.164
176 317.742 731.153
180 287.415 1169.25
181 367.753 464.823
182 314.617 1008.92
183 319.21 922.34
189 375.384 449.412
190 397.654 308.544
191 370.911 604.429
192 353.728 822.138
193 369.417 721.996
201 460.138 394.24
202 431.783 693.933
203 398.51 1169.83
205 403.427 1154.45
206 444.299 842.892
209 453.462 959.64
211 468.136 812.409
212 505.608 400.739
214 470.106 1159.88
215 469.268 1101.2
218 491.774 1163.42
219 558.84 366.849
223 572.472 598.18
224 572.472 598.18
228 576.038 940.735
229 614.453 317.768
230 596.723 822.462
232 619.739 513.026
233 628.559 386.523
235 630.042 509.184
237 621.413 915.946
248 692.904 1082.72
313 29.717 1260.01
326 74.7271 1121.73
329 11.3484 624.804
331 117.985 1171.87
339 84.6475 604.35
340 70.8221 412.266
344 163.399 1225.26
348 211.557 998.554
349 216.633 1174.73
351 216.123 455.268
355 294.664 1010.18
358 322.335 825.589
360 316.637 1160.6
361 328.988 1006.23
363 341.904 734.121
367 413.789 1172.45
371 469.631 782.417
374 522.751 1085.87
382 618.439 1103.51
386 624.71 698.276
388 627.696 795.337
391 688.855 943.672
430 70.1488 237.943
431 39.7419 983.148
434 32.2144 867.55
436 78.8349 1152.36
439 43.4442 783.356
456 237.995 842.796
459 251.882 1012.64
470 377.709 977.534
473 377.093 745.184
476 390.473 521
482 446.603 619.618
488 601.231 1209.17
489 602.346 1133.74
491 552.014 517.595
492 613.95 908.939
493 544.365 336.236
494 640.379 945.135
551 88.1108 276.154
552 88.1108 276.154
554 202.053 380.019
560 260.859 565.889
573 392.562 398.907
576 476.169 456.907
581 586.18 678.867
601 650.796 248.652
631 511.985 1129.74
634 393.921 671.009
641 483.561 529.264
1546 635.576 384.107
1547 646.149 388.792
1548 698.689 442.335
1550 623.469 349.176
1551 671.191 392.382
1552 673.273 379.033
1553 683.298 397.088
1563 464.208 455.405
1564 400.988 324.079
1565 232.676 215.651
1566 520.188 536.614
1567 567.705 583.81
1568 485.309 470.904
1569 569.537 611.289
1570 261.122 99.1337
1571 693.422 783.376
1573 595.529 569.091
1575 709.162 780.163
1576 611.903 580.169
1577 668.266 580.58
1579 597.871 449.297
1580 637.063 518.522
1581 684.472 586.538
1582 655.92 507.304
1583 678.706 479.391
1584 688.636 513.072
1586 702.102 506.368
1587 623.901 331.825
1588 683.792 387.563
1590 296.203 737.432
1591 440.559 1175.03
1592 127.563 290.89
1593 461.957 1207.12
1594 133.065 285.168
1596 369.108 828.015
1598 372.211 857.509
1599 423.049 957.562
1600 344.547 654.534
1601 384.984 717.635
1602 202.927 246.104
1603 374.214 634.758
1604 532.96 1067.28
1605 485.871 982.57
1606 513.39 990.618
1607 585.991 1117.95
1608 594.846 1115.99
1609 513.826 834.392
1610 558.478 944.959
1611 567.025 980.291
1612 455.608 535.512
1613 543.651 811.964
1614 635.113 1143.45
1615 640.697 1085.17
1616 483.561 529.264
1617 584.561 757.177
1618 694.452 1171.31
1619 604.336 799.213
1620 643.915 958.774
1621 695.602 1055.57
1622 577.871 706.834
1623 577.883 18.1545
1625 40.9752 154.574
1626 52.2907 1132.89
1627 53.3816 929.19
1628 62.5569 865.743
1629 82.8084 1017.76
1630 115.402 598.796
1631 208.762 1027.1
1632 229.179 874.777
1633 282.75 1092.87
1634 288.764 1025.85
1635 316.346 1188.06
1636 357.262 1141.7
1637 377.709 977.534
1638 640.379 945.135
1639 683.496 1050.75
Visibility for camera video5771447340057498062_frame00027.jpg
245
19 41.997 672.334
26 32.7068 812.756
39 65.3136 714.01
44 57.7923 825.228
48 22.3663 1022.42
50 23.5468 1070.61
51 23.5468 1070.61
56 47.1884 1014.43
57 77.6607 851.362
61 56.5572 987.599
62 82.0262 835.466
63 82.0262 835.466
67 111.952 686.043
68 53.8503 1057.91
69 111.656 717.197
73 99.5375 845.155
76 86.4505 31.7251
78 116.283 765.458
79 74.4112 1036.07
80 85.3991 979.777
83 86.5703 993.679
85 67.9566 1122.21
86 78.5307 1053.55
88 83.9339 1092.95
95 137.063 905.935
101 149.372 933.85
106 173.284 261.38
113 179.337 47.9013
116 162.69 1109
117 160.985 1148.55
118 188.533 35.4252
125 189.925 1055.74
129 176.538 1252.3
130 194.986 1040.45
136 171.84 691.039
138 171.601 603.385
144 188.562 732.503
145 181.893 615.365
149 213.907 966.118
153 191.445 538.586
156 199.412 569.941
160 272.874 1228.29
161 291.05 1023.6
164 314.935 891.719
165 315.937 1090.92
166 320.919 769.162
168 321.108 1015.96
172 334.462 1026.5
173 343.803 762.791
174 354.59 1161.72
175 366.466 758.522
178 379.535 1071.28
181 389.87 477.53
182 393.978 893.746
184 393.886 960.397
185 395.269 670.367
189 396.462 465.074
190 403.498 348.721
193 414.702 679.451
194 425.941 889.844
196 440.385 1105.77
201 460.86 420.956
202 464.618 654.924
203 472.907 1005.56
206 482.871 769.591
208 496.299 986.279
209 503.341 851.893
211 502.151 744.265
212 499.716 426.61
214 528.323 997.967
215 530.273 949.322
216 530.131 399.023
218 546.034 1001.44
219 545.59 398.127
223 571.476 582.84
224 571.476 582.84
225 574.988 358.083
227 599.393 988.336
230 604.506 753.149
233 601.936 414.227
234 623.489 961.741
235 612.088 513.08
237 633.427 817.638
246 680.565 651.732
248 698.521 934.775
280 44.0928 613.137
281 19.98 1010.66
285 37.5993 1064.21
287 69.4509 650.227
288 46.6061 985.224
289 69.4549 733.895
290 78.6063 624.239
291 79.8161 672.267
292 63.8727 1009.46
294 96.3185 643.055
295 106.484 694.249
296 106.729 964.526
299 114.378 1057.06
306 171.891 1040.53
312 141.417 21.5285
313 191.203 1074.71
320 169.045 580.298
324 179.337 47.9013
326 230.505 956.814
328 193.471 48.5867
329 205.044 557.898
331 259.161 1003.67
334 267.048 1030.36
335 240.553 681.113
337 251.471 702.833
340 236.196 405.815
343 299.078 1225.49
344 292.235 1048.57
345 293.775 919.689
347 327.191 1185.42
348 314.212 883.92
349 334.182 1007.06
351 305.214 452.094
354 373.39 1030.65
355 378.163 894.169
356 359.822 605.512
358 387.595 754.959
360 410.128 996.553
361 406.164 891.433
362 441.295 1268.41
367 486.577 1007.72
368 490.243 996.007
370 497.874 885.389
371 504.318 718.867
374 568.44 936.414
375 632.986 1251.49
378 527.212 105.033
381 631.581 884.133
382 641.573 950.918
386 619.97 659.905
389 571.373 96.0407
391 687.048 840.887
394 686.651 511.157
399 652.117 327.055
434 209.242 747.989
438 221.866 682.177
439 221.866 682.177
440 239.337 859.976
441 239.337 859.976
442 83.195 30.8342
448 108.672 131.265
449 108.672 131.265
455 179.7 22.6319
456 320.919 769.162
460 384.934 1009.75
464 330.31 526.033
467 345.616 482.45
470 443.66 866.997
471 474.46 992.514
473 421.731 697.683
477 520.511 973.558
482 467.115 599.936
483 416.353 388.803
484 418.419 392.155
485 591.874 1074.46
486 509.813 749.37
487 690.451 1185.56
491 548.915 519.207
492 627.568 811.175
494 648.858 841.561
551 95.7989 325.892
562 352.394 668.912
576 479.559 471.139
577 690.727 933.908
581 588.071 642.737
583 371.071 57.1579
601 598.88 305.713
636 152.322 40.5288
640 242.261 300.053
641 491.57 528.649
643 671.269 834.008
682 185.95 27.2044
684 679.326 745.092
1547 616.857 416.929
1549 627.706 415.186
1566 523.068 535.161
1567 567.336 569.82
1568 487.891 483.12
1571 681.148 721.349
1573 589.25 557.517
1575 694.131 718.478
1576 602.615 567.01
1577 648.089 567.262
1578 520.809 361.636
1579 580.981 465.034
1582 633.485 510.505
1583 651.435 487.495
1586 670.941 509.964
1588 648.38 414.856
1590 354.964 692.153
1591 506.957 1010.12
1593 527.282 1027.66
1594 136.78 333.824
1595 417.849 783.069
1596 424.325 758.235
1597 146.255 300.36
1598 427.128 781.018
1600 386.985 626.737
1601 427.095 674.593
1603 408.776 612.288
1604 574.509 924.414
1605 526.804 872.446
1606 550.523 877.494
1607 616.839 963.982
1609 539.568 762.908
1610 584.976 842.258
1611 592.487 869.842
1612 469.616 534.447
1613 563.455 744.055
1614 655.657 984.613
1615 658.887 936.346
1617 595.122 699.322
1618 703.738 999.003
1619 609.979 733.171
1620 650.315 852.862
1621 700.336 913.273
1627 223.892 796.885
1628 231.694 745.943
1630 256.009 552.526
1632 312.399 796.605
1633 380.717 947.596
1634 374.214 905.83
1635 409.699 1019.34
1636 442.913 981.315
1637 443.66 866.997
1639 691.309 909.652
1640 18.4651 881.091
1641 22.6014 832.673
1642 45.3104 1108.58
1643 70.2504 542.734
1644 105.016 852.614
1645 123.291 1066.51
1646 153.109 441.926
1647 157.881 568.437
1648 159.125 415.861
1649 189.276 826.014
1650 414.089 521.909
1651 523.953 517.338
1652 622.37 1056.61
1653 652.117 165.103
Visibility for camera video5771447340057498062_frame00028.jpg
266
7 9.4995 385.681
15 17.6595 846.818
22 19.4534 917.639
34 66.526 492.103
35 21.9194 1035.69
37 69.5398 721.922
38 41.0085 951.002
41 48.6048 916.946
42 69.2983 451.346
44 69.1671 820.334
48 55.1296 950.61
50 56.5166 980.174
51 56.5166 980.174
56 73.3337 945.678
57 89.1859 838.402
61 78.6547 929.172
67 110.725 717.303
68 80.3908 974.09
69 111.197 741.344
70 88.0104 49.9927
73 107.243 833.154
78 117.473 776.649
79 96.2817 959.268
83 103.658 933.336
85 95.2891 1012.07
86 100.775 970.988
87 95.8211 1023.09
88 107.11 995.348
89 110.015 980.393
91 108.995 1016.11
94 139.022 115.959
95 142.027 875.727
101 152.537 894.426
102 156.969 120.13
104 164.927 143.936
113 185.669 168.809
116 169.648 1004.27
117 169.136 1026.54
118 194.664 158.504
121 193.913 18.7306
124 184.368 1022.89
125 188.743 968.82
127 177.095 615.491
128 209.591 157.028
129 183.467 1086.73
130 194.581 954.379
131 208.692 59.9153
133 208.599 18.0493
136 189.227 676.148
137 189.684 608.695
139 190.839 643.589
142 202.289 1072.55
143 200.719 708.292
144 200.719 708.292
146 231.458 220.1
148 205.331 1076.76
149 212.068 895.298
156 211.905 584.929
157 226.698 874.313
160 256.748 1072.61
161 269.695 946.862
163 287.101 949.997
164 290.519 853.365
166 296.704 761.65
168 292.974 942.009
173 316.544 756.17
176 340.891 699.666
178 339.437 982.64
180 347.129 933.852
182 353.821 857.752
183 355.478 803.135
186 360.957 645.05
187 364.361 514.31
189 366.163 525.89
190 375.245 431.434
194 380.579 856.127
196 385.499 1003.09
198 415.676 287.506
200 407.245 861.475
203 415.752 941.37
204 418.822 850.031
206 429.694 766.8
208 433.526 926.782
209 441.819 828.022
210 444.91 746.701
211 444.91 746.701
213 451.224 680.854
214 458.317 936.453
215 459.286 896.421
217 475.551 763.941
218 471.504 939.265
219 491.145 475.857
221 487.274 1020.72
223 507.789 624.064
224 507.789 624.064
227 516.495 934.246
228 518.978 819.4
230 529.531 758.15
231 533.416 687.781
235 543.927 568.511
236 543.927 568.511
239 555.289 957.388
240 589.502 130.393
241 580.425 737.941
246 594.09 681.456
247 608.055 131.74
248 595.667 891.609
250 618.08 89.0426
253 619.554 1103.33
255 623.799 1088.9
256 628.085 801.778
257 625.953 1019.75
258 629.845 911.89
259 640.218 599.039
261 640.221 914.064
269 688.269 872.811
271 694.174 885.861
272 698.662 615.927
280 46.4902 656.67
281 49.2478 943.928
283 52.3429 1231.11
285 67.371 977.206
286 67.5887 1068.72
287 70.8492 688.466
288 70.2415 926.67
290 77.7469 667.558
291 79.5272 705.983
292 84.7886 943.005
294 94.3387 682.209
295 105.939 722.883
296 117.968 914.185
299 128.758 972.724
301 137.688 942.92
302 142.606 1028.87
303 114.663 480.225
306 174.674 961.75
308 187.245 1193.64
312 152.766 148.812
313 191.603 983.386
317 160.286 41.5958
318 211.424 1162.17
320 190.116 590.733
321 223.911 1227.23
324 185.669 168.809
331 245.796 929.648
336 214.618 90.8136
340 243.058 465.944
341 245.132 477.563
342 245.132 477.563
344 271.836 968.399
345 272.158 875.131
350 320.733 1178.35
352 328.753 840.64
354 334.083 955.936
356 333.862 637.83
358 351.878 751.176
359 324.454 179.055
360 365.003 931.701
362 381.559 1095.36
363 356.579 702.733
366 433.103 1224.71
367 425.518 942.737
368 428.019 933.539
370 436.822 854.195
371 447.191 726.665
374 490.739 887.681
375 522.655 1086.68
376 500.964 751.162
378 490.645 222.889
380 543.698 904.998
381 543.533 854.309
383 578.483 1146.3
384 578.483 1146.3
385 590.066 1221.1
386 544.574 685.786
387 544.574 685.786
391 590.419 825.136
398 639.193 823.139
400 602.421 286.016
403 704.373 1133.78
407 709.834 717.814
431 214.251 794.652
432 73.5536 49.4823
434 214.935 720.695
435 214.935 720.695
436 226.967 908.631
440 235.263 811.302
445 102.275 21.2171
450 348.513 1230.72
454 179.54 122.363
455 186.426 147.76
456 296.704 761.65
457 187.859 158.388
460 343.899 940.149
461 202.998 83.0552
471 416.007 929.581
478 535.615 1152.95
480 324.454 179.055
481 571.708 1182.11
485 503.033 984.189
487 570.978 1052.09
488 541.726 954.669
493 478.73 453.288
495 642.715 1001.43
501 688.269 872.811
504 687.55 795.49
508 596.779 116.097
520 689.973 415.023
555 578.928 1261.55
562 324.085 685.166
564 349.019 677.673
566 185.03 38.5638
571 241.745 140.607
572 570.095 999.638
576 435.309 533.195
577 588.802 890.786
579 632.524 977.078
581 519.273 671.743
582 353.087 179.861
583 353.087 179.861
589 520.231 498.542
609 628.196 134.164
641 443.866 579.645
657 668.079 538.079
684 589.193 753.614
1571 591.852 733.801
1575 601.916 730.946
1578 472.634 444.747
1585 650.355 680.995
1589 599.042 304.195
1591 439.23 944.913
1595 375.716 775.139
1597 148.194 383.82
1599 422.096 825.675
1608 534.766 911.246
1616 443.866 579.645
1619 533.184 741.298
1622 513.226 690.073
1628 231.507 720.34
1629 235.196 819.781
1630 254.123 576.901
1632 289.749 783.755
1633 342.328 892.914
1634 337.82 866.47
1635 363.375 949.494
1636 392.283 918.201
1639 588.217 873.431
1640 41.6062 857.895
1641 38.7914 824.155
1642 76.442 1002.82
1643 72.3185 594.2
1644 112.584 839.455
1645 136.198 978.808
1646 183.317 487.359
1647 183.088 581.737
1648 189.325 469.342
1649 196.05 778.949
1650 378.657 570.88
1651 470.805 570.24
1652 528.363 974.076
1653 599.243 278.46
1654 135.237 968.566
1655 209.382 475.356
1656 304.909 468.215
1657 419.94 768.479
1658 446.851 552.777
Visibility for camera video5771447340057498062_frame00029.jpg
352
0 6.16432 28.5887
1 14.3998 249.672
3 30.3276 334.378
4 38.2678 117.175
5 40.3075 169.449
6 44.1292 55.7497
7 59.7703 525.989
8 52.0582 216.772
9 46.9716 36.3028
10 51.4736 155.023
11 52.5229 183.305
12 52.7258 45.2004
13 60.6309 165.782
14 57.9484 67.9412
15 33.9732 921.231
17 66.396 140.122
19 75.4313 808.78
20 73.9641 118.789
22 29.6594 974.845
23 74.7372 60.5267
24 79.3401 158.993
25 79.6106 184.026
27 100.251 767.539
30 89.3847 137.337
31 93.9578 185.73
35 21.3313 1060.25
36 108.53 766
37 92.7625 823.839
41 54.8164 975.718
43 108.489 165.336
45 106.563 85.6595
46 108.124 65.7097
47 110.151 110.834
49 107.537 42.9155
52 115.849 86.5566
54 120.222 38.4714
55 126.296 163.453
56 71.0287 996.456
57 97.71 916.194
59 130.419 137.094
60 130.096 106.597
61 79.4481 984.343
62 102.629 906.818
64 132.338 189.948
65 131.294 19.6679
68 73.9694 1016.84
69 128.951 839.366
70 140.201 244.24
71 138.376 117.753
74 143.991 126.129
76 151.133 328.707
77 151.556 215.406
78 130.183 868.596
79 88.8371 1007.27
82 156.02 268.146
83 98.7153 987.789
85 82.3809 1044.39
86 92.2826 1015.4
87 82.2606 1052.35
88 93.0266 1032.6
89 98.0451 1021.38
90 76.9346 1095.48
91 92.5005 1047.68
92 172.963 316.791
95 137.972 945.693
96 181.317 123.874
97 181.317 123.874
99 188.287 119.919
101 144.562 960.052
102 198.847 300.449
103 114.28 1069.23
108 199.774 40.6742
109 204.952 147.227
110 204.556 133.755
113 221.649 342.035
114 224.547 505.046
115 220.171 147.446
117 142.558 1055.79
118 229.521 332.584
119 229.521 332.584
121 231.837 216.665
123 238.11 300.081
124 153.852 1054.2
125 163.919 1011.72
128 241.992 331.293
131 244.085 250.236
134 249.231 281.208
136 169.175 764.793
137 171.539 709.835
138 171.539 709.835
141 255.718 228.899
142 162.094 1088.55
143 178.541 792.305
144 178.541 792.305
145 178.029 718.81
147 258.118 203.468
150 188.067 990.418
151 262.546 49.7009
154 191.753 978.331
159 225.917 1021.65
160 204.848 1091.38
161 232.654 997.583
163 246.425 1001.59
164 258.261 922.26
166 270.54 847.662
